answer,avg_score,brand_name,bta_user_role,cohort_dimension,cohort_value,confidence_tier,created_at,delta_prev_period,index_name,median_score,period_end_date,period_id,question_id,question_text,request_id,response_count,response_option,response_pct,response_total_n,sample_size,segment_type,segment_value,source_table,stddev_score
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Consistent product quality,1.0000,1,,Province,GA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Positive past experience with their products,1.0000,1,,Province,GA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Recommendations from budtenders / peers,1.0000,1,,Province,GA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Responsible or sustainable practices,1.0000,1,,Province,GA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Strong presence in stores or media,1.0000,1,,Province,GA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Transparency about cultivation or ingredients,1.0000,1,,Province,GA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Attractive packaging or design,1.0000,1,,Province,IA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Consistent product quality,1.0000,1,,Province,IA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Positive past experience with their products,1.0000,1,,Province,IA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,1,Recommendations from budtenders / peers,1.0000,1,,Province,IA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,Opportunities to sample or test new products,1.0000,1,,Province,NL,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,Consistent product quality across batches,1.0000,1,,Province,NL,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,Better education about their products and processes,1.0000,1,,Province,NL,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q02_BUDTENDER_INFLUENCE,,P2_AWARENESS_GAP,1,Significantly,1.0000,1,,Province,QC,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,Consistent product quality,1.0000,1,,Province,NB,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,Opportunities to sample or test new products,1.0000,1,,Province,MA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,More budtender training or in-store education,1.0000,1,,Province,MA,analytics_gold.mart_response_distributions,
,,,,,,suppressed,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,Consistent product quality across batches,1.0000,1,,Province,MA,analytics_gold.mart_response_distributions,
,66.17,,,All,All,high,,,brand_trust_index,66.67,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,83,,,analytics_gold.mart_cohort_benchmarks,11.30
,61.44,,,All,All,high,,,recommendation_conversion_index,66.67,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,68,,,analytics_gold.mart_cohort_benchmarks,21.76
,61.47,,,Role,Budtender,high,,,recommendation_conversion_index,66.67,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,47,,,analytics_gold.mart_cohort_benchmarks,22.08
,65.04,,,Role,Budtender,high,,,brand_trust_index,66.67,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,46,,,analytics_gold.mart_cohort_benchmarks,10.63
,63.62,,,Province,ON,high,,,brand_trust_index,66.67,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,41,,,analytics_gold.mart_cohort_benchmarks,11.30
,57.60,,,Province,ON,high,,,recommendation_conversion_index,66.67,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,38,,,analytics_gold.mart_cohort_benchmarks,25.69
,66.13,,,Age Group,35-44,high,,,brand_trust_index,66.67,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,31,,,analytics_gold.mart_cohort_benchmarks,14.58
,,,,Age Group,25-34,directional,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,25,,,analytics_gold.mart_cohort_benchmarks,
,,,,Role,Store Manager,directional,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,22,,,analytics_gold.mart_cohort_benchmarks,
,,,,Role,Store Manager,directional,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,21,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,BC,directional,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,21,,,analytics_gold.mart_cohort_benchmarks,
,,,,Age Group,35-44,directional,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,20,,,analytics_gold.mart_cohort_benchmarks,
,,,,Age Group,25-34,directional,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,20,,,analytics_gold.mart_cohort_benchmarks,
,,,,Role,Consumer,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,14,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,AB,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,13,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,AB,suppressed,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,12,,,analytics_gold.mart_cohort_benchmarks,
,,,,Age Group,19-24,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,12,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,BC,suppressed,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,11,,,analytics_gold.mart_cohort_benchmarks,
,,,,Age Group,45-54,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,7,,,analytics_gold.mart_cohort_benchmarks,
,,,,Age Group,55+,suppressed,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,6,,,analytics_gold.mart_cohort_benchmarks,
,,,,Age Group,19-24,suppressed,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,6,,,analytics_gold.mart_cohort_benchmarks,
,,,,Age Group,55+,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,5,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,SK,suppressed,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,5,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,SK,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,4,,,analytics_gold.mart_cohort_benchmarks,
,,,,Age Group,45-54,suppressed,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,4,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,GA,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,1,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,QC,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,1,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,MB,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,1,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,Saskatchewan,suppressed,,,brand_trust_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,1,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,MB,suppressed,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,1,,,analytics_gold.mart_cohort_benchmarks,
,,,,Province,Saskatchewan,suppressed,,,recommendation_conversion_index,,,ALL_TIME,,,P2_AWARENESS_GAP,,,,,1,,,analytics_gold.mart_cohort_benchmarks,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,86,Recommendations from budtenders / peers,0.6143,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,135,Consistent product quality,0.9643,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,57,"Brand story, purpose, or authenticity",0.4071,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,114,Positive past experience with their products,0.8143,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,66,Responsible or sustainable practices,0.4714,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,33,Attractive packaging or design,0.2357,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,21,Strong presence in stores or media,0.1500,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,106,Transparency about cultivation or ingredients,0.7571,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q17_RECOMMEND,,P3_BT_CONFIDENCE,14,4,0.1667,84,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q17_RECOMMEND,,P3_BT_CONFIDENCE,3,3,0.0357,84,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q17_RECOMMEND,,P3_BT_CONFIDENCE,1,1,0.0119,84,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q17_RECOMMEND,,P3_BT_CONFIDENCE,66,5,0.7857,84,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q20_OVERPROMISE,,P3_BT_CONFIDENCE,1,1,0.0120,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q19_BRAND_TRUST,,P3_BT_CONFIDENCE,52,5,0.6265,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q19_BRAND_TRUST,,P3_BT_CONFIDENCE,25,4,0.3012,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q19_BRAND_TRUST,,P3_BT_CONFIDENCE,2,1,0.0241,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q19_BRAND_TRUST,,P3_BT_CONFIDENCE,4,3,0.0482,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q20_OVERPROMISE,,P3_BT_CONFIDENCE,3,2,0.0361,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q20_OVERPROMISE,,P3_BT_CONFIDENCE,13,3,0.1566,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q20_OVERPROMISE,,P3_BT_CONFIDENCE,24,4,0.2892,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,MCB_Q20_OVERPROMISE,,P3_BT_CONFIDENCE,42,5,0.5060,83,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,14,Attractive packaging or design,0.1728,81,,Province,ON,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,32,"Brand story, purpose, or authenticity",0.3951,81,,Province,ON,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,59,Transparency about cultivation or ingredients,0.7284,81,,Province,ON,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,13,Strong presence in stores or media,0.1605,81,,Province,ON,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,78,Consistent product quality,0.9630,81,,Province,ON,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,61,Positive past experience with their products,0.7531,81,,Province,ON,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,36,Responsible or sustainable practices,0.4444,81,,Province,ON,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,48,Recommendations from budtenders / peers,0.5926,81,,Province,ON,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,40,Recommendations from budtenders / peers,0.5634,71,,Role,Budtender,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,54,Transparency about cultivation or ingredients,0.7606,71,,Role,Budtender,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,7,Strong presence in stores or media,0.0986,71,,Role,Budtender,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,34,Responsible or sustainable practices,0.4789,71,,Role,Budtender,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,56,Positive past experience with their products,0.7887,71,,Role,Budtender,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,70,Consistent product quality,0.9859,71,,Role,Budtender,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,27,"Brand story, purpose, or authenticity",0.3803,71,,Role,Budtender,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P3_BT_CONFIDENCE,15,Attractive packaging or design,0.2113,71,,Role,Budtender,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,4,10,0.0588,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,2,2,0.0294,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,4,3,0.0588,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,5,4,0.0735,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,9,5,0.1324,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,10,6,0.1471,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,12,7,0.1765,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,19,8,0.2794,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q05_RECOMMENDATION_CONVERSION_10,,P3_BT_CONFIDENCE,3,9,0.0441,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q04_RECS_PER_DECISION,,P3_BT_CONFIDENCE,33,3,0.4853,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q04_RECS_PER_DECISION,,P3_BT_CONFIDENCE,2,6,0.0294,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q04_RECS_PER_DECISION,,P3_BT_CONFIDENCE,4,5,0.0588,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q04_RECS_PER_DECISION,,P3_BT_CONFIDENCE,8,4,0.1176,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CIB_Q04_RECS_PER_DECISION,,P3_BT_CONFIDENCE,21,2,0.3088,68,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,23,Cannabis Brands: Very Effective,0.4182,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,16,Employers / Retail managers: Effective,0.2909,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,9,Employers / Retail managers: Extremely Effective,0.1636,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,7,Employers / Retail managers: Not Effective,0.1273,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,9,Employers / Retail managers: Somewhat Effective,0.1636,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,14,Employers / Retail managers: Very Effective,0.2545,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,19,"Governing bodies (OCS, AGLC, etc.): Effective",0.3455,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,2,"Governing bodies (OCS, AGLC, etc.): Extremely Effective",0.0364,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,14,"Governing bodies (OCS, AGLC, etc.): Not Effective",0.2545,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,13,"Governing bodies (OCS, AGLC, etc.): Somewhat Effective",0.2364,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,7,"Governing bodies (OCS, AGLC, etc.): Very Effective",0.1273,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,17,Online or third-party training platforms: Effective,0.3091,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,11,Online or third-party training platforms: Extremely Effective,0.2000,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,1,Online or third-party training platforms: Not Effective,0.0182,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,9,Online or third-party training platforms: Somewhat Effective,0.1636,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,14,Online or third-party training platforms: Very Effective,0.2545,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,11,Peer-to-peer learning (other budtenders): Effective,0.2000,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,24,Peer-to-peer learning (other budtenders): Extremely Effective,0.4364,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,1,Peer-to-peer learning (other budtenders): Not Effective,0.0182,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q07_CURRENT_TRAINING_FREQ,,P3_BT_CONFIDENCE,5,One or Twice per Year,0.0909,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q01_ROLE_PREPAREDNESS,,P3_BT_CONFIDENCE,16,Very well-prepared — I receive thorough training and support,0.2909,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q07_CURRENT_TRAINING_FREQ,,P3_BT_CONFIDENCE,2,Never,0.0364,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,17,Cannabis Brands: Effective,0.3091,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,10,Cannabis Brands: Extremely Effective,0.1818,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,1,Cannabis Brands: Not Effective,0.0182,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q07_CURRENT_TRAINING_FREQ,,P3_BT_CONFIDENCE,12,Every Few Months,0.2182,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q07_CURRENT_TRAINING_FREQ,,P3_BT_CONFIDENCE,11,Monthly,0.2000,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q01_ROLE_PREPAREDNESS,,P3_BT_CONFIDENCE,28,Somewhat prepared — I get basic training but learn most on the job,0.5091,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q01_ROLE_PREPAREDNESS,,P3_BT_CONFIDENCE,3,Not well-prepared — I often have to figure things out independently,0.0545,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q01_ROLE_PREPAREDNESS,,P3_BT_CONFIDENCE,8,It depends on the employer,0.1455,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q07_CURRENT_TRAINING_FREQ,,P3_BT_CONFIDENCE,10,Rarely,0.1818,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q07_CURRENT_TRAINING_FREQ,,P3_BT_CONFIDENCE,15,Weekly,0.2727,55,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,REB_Q06_EDU_SOURCE_EFFECTIVENESS,,P3_BT_CONFIDENCE,4,Cannabis Brands: Somewhat Effective,0.0727,55,,All,All,analytics_gold.mart_response_distributions,
